"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
16,10.3012016518675,"Inflammation",0.0548379706468381,-0.814888846821931
16,10.3012016518675,"TGF-beta",0.148600822952245,-0.0313964212171557
16,10.3012016518675,"TGF-beta/SMAD",0.212226757645373,1.00206988756619
17,10.5598400226075,"YAP/TEAD",0.233160006083882,1.13864147277915
17,10.5598400226075,"Integrin/FAK",0.173744726430148,-0.227465537757427
17,10.5598400226075,"RhoA/ROCK",0.227644055378669,1.40782148185492
17,10.5598400226075,"Myofibroblast",0.72762598297313,0.923543063961974
17,10.5598400226075,"ECM organization",0.147433975156621,1.38784447045355
17,10.5598400226075,"Fibroblast activation",0.0784354889532627,0.0774140365597917
17,10.5598400226075,"Inflammation",0.0577405367889024,-0.569259588085634
17,10.5598400226075,"TGF-beta",0.157979983943894,0.578175431453866
17,10.5598400226075,"TGF-beta/SMAD",0.220846635377957,1.51559764535094
18,11.0472556745313,"YAP/TEAD",0.239521507903861,1.26939623021691
18,11.0472556745313,"Integrin/FAK",0.187835267886419,-0.008207168996036
18,11.0472556745313,"RhoA/ROCK",0.225026185336818,1.30985245206119
18,11.0472556745313,"Myofibroblast",0.700230021378013,0.749909925373815
18,11.0472556745313,"ECM organization",0.144257750501229,1.08577848768605
18,11.0472556745313,"Fibroblast activation",0.0810070010450028,0.402553592481345
18,11.0472556745313,"Inflammation",0.057198815050403,-0.615102715358636
18,11.0472556745313,"TGF-beta",0.165993981771201,1.09902239284448
18,11.0472556745313,"TGF-beta/SMAD",0.225571389723949,1.79707408627643
19,11.7686191118814,"YAP/TEAD",0.234956652344196,1.17556986683085
19,11.7686191118814,"Integrin/FAK",0.154340343460942,-0.529410879592132
19,11.7686191118814,"RhoA/ROCK",0.200730421104206,0.400627619691961
19,11.7686191118814,"Myofibroblast",0.587856457595238,0.0376963932371038
19,11.7686191118814,"ECM organization",0.141779590665491,0.850100011679478
19,11.7686191118814,"Fibroblast activation",0.0841326488147801,0.797757539255279
19,11.7686191118814,"Inflammation",0.0523130399295933,-1.02856075990925
19,11.7686191118814,"TGF-beta",0.179588348837949,1.98254955760326
19,11.7686191118814,"TGF-beta/SMAD",0.22872877292876,1.98517465660177
20,12.1047410402678,"YAP/TEAD",0.243703744352533,1.35535821338826
20,12.1047410402678,"Integrin/FAK",0.147389236116366,-0.637574817946593
20,12.1047410402678,"RhoA/ROCK",0.191785312851255,0.0658731960835607
20,12.1047410402678,"Myofibroblast",0.569270428089047,-0.0801001887827515
20,12.1047410402678,"ECM organization",0.13874230023109,0.561246980310816
20,12.1047410402678,"Fibroblast activation",0.079254145895742,0.180924245819469
20,12.1047410402678,"Inflammation",0.0541130217872229,-0.876237543903606
20,12.1047410402678,"TGF-beta",0.178486411457923,1.91093227639141
20,12.1047410402678,"TGF-beta/SMAD",0.2317338627529,2.1642023745355
21,12.3729253893035,"YAP/TEAD",0.237185608509138,1.22138398917711
21,12.3729253893035,"Integrin/FAK",0.141077430886599,-0.735790782387228
21,12.3729253893035,"RhoA/ROCK",0.190442389983663,0.0156167477792002
21,12.3729253893035,"Myofibroblast",0.548357367860461,-0.212645282057369
21,12.3729253893035,"ECM organization",0.137532978484542,0.446237810152523
21,12.3729253893035,"Fibroblast activation",0.0861165864926454,1.04860474220219
21,12.3729253893035,"Inflammation",0.0566176968577123,-0.664279762124323
21,12.3729253893035,"TGF-beta",0.181067606454877,2.0786896928383
21,12.3729253893035,"TGF-beta/SMAD",0.235385606276852,2.38175437724794
22,12.6042084518453,"YAP/TEAD",0.227624451672895,1.02486329668574
22,12.6042084518453,"Integrin/FAK",0.132251967762493,-0.873120966196035
22,12.6042084518453,"RhoA/ROCK",0.181595595250917,-0.31545847096569
22,12.6042084518453,"Myofibroblast",0.531186593039682,-0.321472107272875
22,12.6042084518453,"ECM organization",0.135617422231417,0.264064177955449
22,12.6042084518453,"Fibroblast activation",0.0879005120355766,1.27416260004343
22,12.6042084518453,"Inflammation",0.0596478219310437,-0.407855846453846
22,12.6042084518453,"TGF-beta",0.178949425699473,1.94102456815245
22,12.6042084518453,"TGF-beta/SMAD",0.236570172905065,2.45232473374309
23,13.8698652018653,"YAP/TEAD",0.173372691322518,-0.0902312149445842
23,13.8698652018653,"Integrin/FAK",0.142192930683979,-0.718432849997874
23,13.8698652018653,"RhoA/ROCK",0.175203699546298,-0.554663553996278
23,13.8698652018653,"Myofibroblast",0.499628339842422,-0.521485475373691
23,13.8698652018653,"ECM organization",0.138700421296238,0.557264201072701
23,13.8698652018653,"Fibroblast activation",0.0967528111657634,2.3934389267303
23,13.8698652018653,"Inflammation",0.069411404350467,0.418385966794931
23,13.8698652018653,"TGF-beta",0.166798033228408,1.15127942701297
23,13.8698652018653,"TGF-beta/SMAD",0.215252115719806,1.18230508308254
24,17.0936740975952,"YAP/TEAD",0.149300526463156,-0.585012190610175
24,17.0936740975952,"Integrin/FAK",0.167727349922904,-0.321099991855319
24,17.0936740975952,"RhoA/ROCK",0.18203435607204,-0.299038644438858
24,17.0936740975952,"Myofibroblast",0.54966271085293,-0.204372135669371
24,17.0936740975952,"ECM organization",0.1375746642006,0.450202213856473
24,17.0936740975952,"Fibroblast activation",0.0892140397128126,1.44024379679884
24,17.0936740975952,"Inflammation",0.0600249819096827,-0.375938735372197
24,17.0936740975952,"TGF-beta",0.148231240388405,-0.0554163872200654
24,17.0936740975952,"TGF-beta/SMAD",0.194824051882217,-0.0346933644413267
25,17.5988168912883,"YAP/TEAD",0.151744233275375,-0.534784068301513
25,17.5988168912883,"Integrin/FAK",0.194952506343417,0.102541881990424
25,17.5988168912883,"RhoA/ROCK",0.178746209667755,-0.422091549242256
25,17.5988168912883,"Myofibroblast",0.604748109594422,0.144754163134111
25,17.5988168912883,"ECM organization",0.131795202743984,-0.0994373406996216
25,17.5988168912883,"Fibroblast activation",0.0715109075690186,-0.798123482181668
25,17.5988168912883,"Inflammation",0.0551408872452004,-0.789254571538293
25,17.5988168912883,"TGF-beta",0.141489785489098,-0.493558045767915
25,17.5988168912883,"TGF-beta/SMAD",0.192376660659382,-0.180496282542268
26,17.8069240098976,"YAP/TEAD",0.142088015790438,-0.73325864407604
26,17.8069240098976,"Integrin/FAK",0.190239628996269,0.0292063183773996
26,17.8069240098976,"RhoA/ROCK",0.189538986382866,-0.0181914905471151
26,17.8069240098976,"Myofibroblast",0.650943125420195,0.437534015270723
26,17.8069240098976,"ECM organization",0.131636738561893,-0.114507634551634
26,17.8069240098976,"Fibroblast activation",0.0731584842700352,-0.58980544290978
26,17.8069240098976,"Inflammation",0.0581360260375314,-0.535791365063568
26,17.8069240098976,"TGF-beta",0.147807494113138,-0.0829565693650143
26,17.8069240098976,"TGF-beta/SMAD",0.194820874914413,-0.0348826317608241
27,18.0619029312558,"YAP/TEAD",0.130161793224077,-0.978391064523639
27,18.0619029312558,"Integrin/FAK",0.196484679113048,0.126383528045865
27,18.0619029312558,"RhoA/ROCK",0.193718022034364,0.13820132563758
27,18.0619029312558,"Myofibroblast",0.672545494375996,0.574447885211456
27,18.0619029312558,"ECM organization",0.133907634084429,0.101459547307712
27,18.0619029312558,"Fibroblast activation",0.0784246622462124,0.0760451179637138
27,18.0619029312558,"Inflammation",0.0589123722687195,-0.470093172513909
27,18.0619029312558,"TGF-beta",0.151187147417857,0.136694370434191
27,18.0619029312558,"TGF-beta/SMAD",0.19760156625317,0.130776584365367
28,18.3207282195123,"YAP/TEAD",0.121567014300578,-1.15504875718417
28,18.3207282195123,"Integrin/FAK",0.21949989154396,0.484515821965131
28,18.3207282195123,"RhoA/ROCK",0.2002051974765,0.380972079726825
28,18.3207282195123,"Myofibroblast",0.722377416357579,0.890278121193564
28,18.3207282195123,"ECM organization",0.133821329690119,0.0932518087145592
28,18.3207282195123,"Fibroblast activation",0.0830866874133441,0.665507169262321
28,18.3207282195123,"Inflammation",0.0587559422780138,-0.483331038864074
28,18.3207282195123,"TGF-beta",0.152705151360187,0.235352712722153
28,18.3207282195123,"TGF-beta/SMAD",0.202682221422752,0.433455756652276
29,18.5590921762688,"YAP/TEAD",0.127650679770057,-1.03000466770581
29,18.5590921762688,"Integrin/FAK",0.227344373990056,0.60658128199349
29,18.5590921762688,"RhoA/ROCK",0.208513495782284,0.691895048110348
