"pseudotime_bin","mean_pseudotime","program","mean_UCell","scaled_score"
24,13.2143980769932,"YAP/TEAD",0.176703491896118,0.0896733767418468
24,13.2143980769932,"Integrin/FAK",0.130813195785639,0.191569748851635
24,13.2143980769932,"RhoA/ROCK",0.171892386276537,0.169949063058357
24,13.2143980769932,"Myofibroblast",0.438445531284535,0.616265363541236
24,13.2143980769932,"ECM organization",0.149882757618133,1.17913109815862
24,13.2143980769932,"Fibroblast activation",0.11175907613235,1.17781592007974
24,13.2143980769932,"Inflammation",0.0752679389707594,0.481485856184187
24,13.2143980769932,"TGF-beta",0.165911947280054,0.838398830789524
24,13.2143980769932,"TGF-beta/SMAD",0.211129286606788,0.938497285973766
25,13.5068433861023,"YAP/TEAD",0.166336476972351,-0.125600493239275
25,13.5068433861023,"Integrin/FAK",0.130892925993967,0.197377306917191
25,13.5068433861023,"RhoA/ROCK",0.173000976582481,0.249993835528472
25,13.5068433861023,"Myofibroblast",0.429277277465573,0.546384015642523
25,13.5068433861023,"ECM organization",0.150547288754498,1.22397405455029
25,13.5068433861023,"Fibroblast activation",0.10843734122663,0.991943614620346
25,13.5068433861023,"Inflammation",0.0789054810608015,0.747942631823561
25,13.5068433861023,"TGF-beta",0.168673077632,1.11703541450976
25,13.5068433861023,"TGF-beta/SMAD",0.213394881336461,1.07788869560351
26,13.7930281223175,"YAP/TEAD",0.153400348615759,-0.394222698799311
26,13.7930281223175,"Integrin/FAK",0.125170844215547,-0.21941982532371
26,13.7930281223175,"RhoA/ROCK",0.176071584833619,0.471704360588548
26,13.7930281223175,"Myofibroblast",0.416821854891172,0.451447538606198
26,13.7930281223175,"ECM organization",0.147934435765383,1.04765718053642
26,13.7930281223175,"Fibroblast activation",0.107929383455578,0.963520129706239
26,13.7930281223175,"Inflammation",0.0808518773278494,0.890519806354098
26,13.7930281223175,"TGF-beta",0.166641108440427,0.911981367218671
26,13.7930281223175,"TGF-beta/SMAD",0.212487441758927,1.02205819767306
27,14.0765025031203,"YAP/TEAD",0.140568679456418,-0.660675780864034
